date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:35	26222/26222	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:49%20GMT	https://indown.io/instagram-highlights-download/ko	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/ko.html	(from https://indown.io/instagram-highlights-download)
20:18:35	26252/26252	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:50%20GMT	https://indown.io/instagram-highlights-download/pl	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/pl.html	(from https://indown.io/instagram-highlights-download)
20:18:35	26002/26002	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:50%20GMT	https://indown.io/instagram-highlights-download/pt	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/pt.html	(from https://indown.io/instagram-highlights-download)
20:18:36	27565/27565	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:51%20GMT	https://indown.io/instagram-highlights-download/ru	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/ru.html	(from https://indown.io/instagram-highlights-download)
20:18:36	26073/26073	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:51%20GMT	https://indown.io/instagram-highlights-download/es	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/es.html	(from https://indown.io/instagram-highlights-download)
20:18:37	25749/25749	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:52%20GMT	https://indown.io/instagram-highlights-download/sw	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/sw.html	(from https://indown.io/instagram-highlights-download)
20:18:37	29809/29809	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:52%20GMT	https://indown.io/instagram-highlights-download/te	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/te.html	(from https://indown.io/instagram-highlights-download)
20:18:38	28515/28515	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:53%20GMT	https://indown.io/instagram-highlights-download/th	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/th.html	(from https://indown.io/instagram-highlights-download)
20:18:38	26023/26023	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:53%20GMT	https://indown.io/instagram-highlights-download/tr	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/tr.html	(from https://indown.io/instagram-highlights-download)
20:18:39	27588/27588	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:54%20GMT	https://indown.io/instagram-highlights-download/uk	C:/My%20Web%20Sites/indown/indown.io/instagram-highlights-download/uk.html	(from https://indown.io/instagram-highlights-download)
20:18:39	58738/58738	---M--	200	added ('OK')	image/jpeg	etag:%22e572-5cb19594ffb67%22	https://indown.io/new/img/Way-to-Download-Instagram-Highlights.jpg	C:/My%20Web%20Sites/indown/indown.io/new/img/Way-to-Download-Instagram-Highlights.jpg	(from https://indown.io/instagram-highlights-download)
20:18:40	25495/25495	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:54%20GMT	https://indown.io/private-reels-download/ar	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/ar.html	(from https://indown.io/private-reels-download)
20:18:41	28778/28778	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:55%20GMT	https://indown.io/private-reels-download/bn	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/bn.html	(from https://indown.io/private-reels-download)
20:18:41	24407/24407	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:56%20GMT	https://indown.io/private-reels-download/zh	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/zh.html	(from https://indown.io/private-reels-download)
20:18:41	25258/25258	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:56%20GMT	https://indown.io/private-reels-download/fr	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/fr.html	(from https://indown.io/private-reels-download)
20:18:42	24920/24920	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:57%20GMT	https://indown.io/private-reels-download/de	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/de.html	(from https://indown.io/private-reels-download)
20:18:42	28357/28357	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:57%20GMT	https://indown.io/private-reels-download/hi	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/hi.html	(from https://indown.io/private-reels-download)
20:18:43	24899/24899	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:57%20GMT	https://indown.io/private-reels-download/hu	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/hu.html	(from https://indown.io/private-reels-download)
20:18:43	24642/24642	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:58%20GMT	https://indown.io/private-reels-download/id	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/id.html	(from https://indown.io/private-reels-download)
20:18:44	24809/24809	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:58%20GMT	https://indown.io/private-reels-download/it	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/it.html	(from https://indown.io/private-reels-download)
20:18:44	25853/25853	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:48:59%20GMT	https://indown.io/private-reels-download/ja	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/ja.html	(from https://indown.io/private-reels-download)
20:18:45	25073/25073	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:00%20GMT	https://indown.io/private-reels-download/ko	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/ko.html	(from https://indown.io/private-reels-download)
20:18:45	25013/25013	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:00%20GMT	https://indown.io/private-reels-download/pl	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/pl.html	(from https://indown.io/private-reels-download)
20:18:46	24888/24888	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:00%20GMT	https://indown.io/private-reels-download/pt	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/pt.html	(from https://indown.io/private-reels-download)
20:18:46	26386/26386	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:01%20GMT	https://indown.io/private-reels-download/ru	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/ru.html	(from https://indown.io/private-reels-download)
20:18:46	24977/24977	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:01%20GMT	https://indown.io/private-reels-download/es	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/es.html	(from https://indown.io/private-reels-download)
20:18:47	24698/24698	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:02%20GMT	https://indown.io/private-reels-download/sw	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/sw.html	(from https://indown.io/private-reels-download)
20:18:48	29119/29119	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:02%20GMT	https://indown.io/private-reels-download/te	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/te.html	(from https://indown.io/private-reels-download)
20:18:48	27740/27740	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:03%20GMT	https://indown.io/private-reels-download/th	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/th.html	(from https://indown.io/private-reels-download)
20:18:49	24777/24777	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:03%20GMT	https://indown.io/private-reels-download/tr	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/tr.html	(from https://indown.io/private-reels-download)
20:18:50	26844/26844	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2014:49:04%20GMT	https://indown.io/private-reels-download/uk	C:/My%20Web%20Sites/indown/indown.io/private-reels-download/uk.html	(from https://indown.io/private-reels-download)
20:18:50	850/850	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202022%2014:49:05%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/indown/www.google.com/recaptcha/api.js	(from https://indown.io/contact-us)
20:18:51	38054/38054	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:05%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92cc1ab486ee0	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible427e.js	(from https://indown.io/contact-us)
20:18:52	39588/39588	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:07%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92d66cec26ee2	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisibleda3a.js	(from https://indown.io/reels/th)
20:18:53	38054/38054	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:07%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92d7c2b366ee0	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible444d.js	(from https://indown.io/photo/bn)
20:18:54	34430/34430	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:08%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92dde6c546ee2	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisiblee34b.js	(from https://indown.io/insta-dp-viewer/ko)
20:18:54	36707/36707	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:09%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92e1ae9f36ee0	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible8b69.js	(from https://indown.io/insta-stories-download/it)
20:18:55	35350/35350	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:09%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92e21bea86ee0	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisibleae63.js	(from https://indown.io/insta-stories-download/ko)
20:18:55	41069/41069	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:10%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92e2f3c766ee2	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisiblefa93.js	(from https://indown.io/insta-stories-download/sw)
20:18:56	36145/36145	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:10%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92e3efdeb6ee2	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible0c17.js	(from https://indown.io/instagram-highlights-download/ar)
20:18:56	36374/36374	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:11%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92e446ec96ee2	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisiblee800.js	(from https://indown.io/instagram-highlights-download/zh)
20:18:57	38054/38054	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2014:49:11%20GMT	https://indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible.js?cb=77c92e69bb426ee2	C:/My%20Web%20Sites/indown/indown.io/cdn-cgi/challenge-platform/h/g/scripts/cb/invisible4397.js	(from https://indown.io/instagram-highlights-download/es)
